,scale0,scale1,scale2,order0,SM,total_imp
0,5.426024450617174,10.637307604379227,20.725473419971745,48.67000601708389,14.541188507947963,14.713131598369568
1,5.2342442562875515,10.389821537284279,20.136404126509653,49.82921421064697,14.410315869271539,13.32365058854199
2,4.714757808217772,9.55466149227901,18.201819406804134,54.63015319601187,12.898608096687225,11.30621293697634
3,5.180328348013926,10.346000799113655,20.11675091047505,52.302754190989276,12.054165751408085,11.934779804168352
4,5.370721341801663,10.869342448086785,20.69472616324371,49.52393370196393,13.541276344903922,13.73191949909412
